branch	Chr01	Chr02	Chr03	Chr05	Chr08
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	813	100	0	87	0
41	811	101	0	88	0
41	812	96	1	91	0
41	810	97	2	91	0
41	802	103	2	93	0
41	792	114	2	92	0
41	790	112	3	95	0
41	779	117	5	99	0
41	779	110	7	104	0
41	778	108	7	107	0
41	778	106	7	109	0
41	775	106	8	111	0
41	776	102	9	113	0
41	776	99	12	113	0
41	773	100	12	115	0
41	767	104	13	116	0
41	759	109	15	117	0
41	765	102	16	117	0
41	768	93	16	123	0
41	765	94	16	125	0
41	757	101	16	126	0
41	749	107	17	127	0
41	740	114	18	128	0
41	731	118	19	132	0
41	723	120	19	138	0
41	724	119	19	138	0
41	716	125	19	140	0
41	714	122	20	144	0
41	711	121	20	148	0
41	710	121	21	148	0
41	711	120	23	146	0
41	704	121	23	152	0
41	704	117	24	155	0
41	704	114	24	158	0
41	701	118	25	156	0
41	700	119	25	156	0
41	701	116	25	158	0
41	696	116	27	161	0
41	687	118	28	167	0
41	690	114	28	168	0
41	688	116	29	167	0
41	685	117	31	167	0
41	683	118	33	166	0
41	689	105	34	172	0
41	693	102	37	168	0
41	686	107	37	170	0
41	685	103	38	174	0
41	689	100	39	172	0
41	682	107	39	172	0
41	683	104	39	173	1
41	681	106	39	172	2
41	683	103	39	173	2
41	685	101	38	173	3
41	685	103	39	170	3
41	686	101	40	169	4
41	687	97	40	172	4
41	685	99	40	172	4
41	682	99	40	175	4
41	684	95	40	177	4
41	681	97	40	178	4
41	671	104	40	181	4
41	671	102	41	182	4
41	668	103	41	184	4
41	669	100	41	186	4
41	665	99	41	191	4
41	669	90	41	196	4
41	667	89	41	199	4
41	663	93	42	198	4
41	660	98	42	196	4
41	658	97	43	198	4
41	654	101	43	198	4
41	646	105	43	202	4
41	637	111	43	205	4
41	632	110	43	211	4
41	634	105	45	212	4
41	636	100	46	214	4
41	634	103	47	212	4
41	630	103	47	216	4
41	627	106	48	215	4
41	627	102	48	218	5
41	623	102	50	220	5
41	613	109	51	222	5
41	615	107	51	222	5
41	612	109	51	223	5
41	618	102	53	222	5
41	614	105	53	223	5
41	609	107	53	226	5
41	612	104	52	226	6
41	608	106	51	223	6
41	453	53	29	141	5
41	5	0	1	1	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
41	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	828	73	0	99	0
42	825	76	0	99	0
42	832	72	0	96	0
42	831	75	0	94	0
42	829	78	0	93	0
42	819	88	0	93	0
42	820	85	0	95	0
42	814	90	0	96	0
42	816	92	0	92	0
42	811	96	0	93	0
42	810	96	0	94	0
42	807	101	0	92	0
42	804	103	0	93	0
42	801	107	0	92	0
42	801	105	0	94	0
42	798	108	0	94	0
42	796	111	0	93	0
42	790	117	0	93	0
42	791	118	0	91	0
42	795	115	0	90	0
42	791	119	0	90	0
42	786	120	0	94	0
42	784	119	0	97	0
42	791	111	0	98	0
42	783	116	0	101	0
42	783	115	0	102	0
42	786	111	0	103	0
42	790	107	0	103	0
42	796	100	0	104	0
42	800	97	0	103	0
42	808	91	0	101	0
42	807	93	0	100	0
42	806	93	0	101	0
42	800	95	0	105	0
42	797	101	0	102	0
42	799	97	0	104	0
42	801	96	0	103	0
42	798	99	0	103	0
42	799	96	0	105	0
42	798	98	0	104	0
42	799	97	0	104	0
42	804	96	0	100	0
42	807	94	0	99	0
42	806	97	0	97	0
42	804	97	0	99	0
42	805	96	0	99	0
42	802	100	0	98	0
42	805	97	0	98	0
42	808	95	0	97	0
42	811	92	0	97	0
42	810	92	0	98	0
42	803	98	0	99	0
42	803	99	0	98	0
42	804	102	0	94	0
42	809	98	0	93	0
42	807	98	0	95	0
42	806	99	0	95	0
42	803	103	0	94	0
42	808	99	0	93	0
42	818	92	0	90	0
42	822	86	0	92	0
42	826	81	0	93	0
42	826	79	0	95	0
42	826	81	0	93	0
42	829	79	0	92	0
42	831	80	0	89	0
42	832	78	0	90	0
42	837	74	0	89	0
42	832	80	0	88	0
42	831	82	0	87	0
42	831	80	0	89	0
42	832	79	0	89	0
42	833	78	0	89	0
42	834	75	0	91	0
42	835	74	0	91	0
42	834	76	0	90	0
42	837	77	0	86	0
42	834	79	0	87	0
42	840	81	0	79	0
42	834	89	0	77	0
42	832	93	0	75	0
42	827	98	0	75	0
42	831	94	0	75	0
42	833	93	0	74	0
42	831	94	0	75	0
42	837	87	0	76	0
42	836	89	0	75	0
42	839	93	0	68	0
42	842	90	0	68	0
42	845	90	0	65	0
42	850	84	0	66	0
42	852	80	0	68	0
42	856	80	0	64	0
42	861	78	0	61	0
42	857	84	0	59	0
42	857	84	0	59	0
42	863	81	0	56	0
42	861	85	0	54	0
42	868	82	0	50	0
42	874	80	0	46	0
42	874	79	0	47	0
42	877	76	0	47	0
42	878	77	0	45	0
42	881	75	0	44	0
42	889	71	0	40	0
42	901	63	0	36	0
42	909	57	0	34	0
42	914	53	0	33	0
42	928	44	0	28	0
42	941	37	0	22	0
42	949	29	0	22	0
42	954	25	0	21	0
42	961	22	0	17	0
42	965	23	0	12	0
42	971	20	0	9	0
42	976	15	0	9	0
42	986	7	0	7	0
42	956	5	0	5	0
42	211	0	0	0	0
42	6	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
42	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
43	0	0	0	0	0
